article_url,tags,title,publish_date,read_time,clap_count,comment_count
https://netflixtechblog.com/netflixoss-meetup-s1e4-cloud-prize-nominations-468ae72f58ef,"cloud-prize,netflixoss",NetflixOSS Meetup S1E4 — Cloud Prize Nominations,"Sep 26, 2013",9 min read,0,
https://netflixtechblog.com/astyanax-update-c936487bb0c0,"astyanax,cassandra",Astyanax Update,"Dec 20, 2013",12 min read,56,
https://netflixtechblog.com/netflixoss-announcing-hollow-5f710eefca4b,"caching,netflixoss",NetflixOSS: Announcing Hollow,"Dec 5, 2016",7 min read,213,
https://netflixtechblog.com/enabling-support-for-ipv6-48a495d5196f,"ipv6,netflix",Enabling Support for IPv6,"Jul 18, 2012",4 min read,11,
https://netflixtechblog.com/netflix-flamescope-a57ca19d47bb,"performance,visualization",Netflix FlameScope,"Apr 4, 2018",6 min read,5864,
https://netflixtechblog.com/redesigning-the-netflix-api-db5a7221fcff,"api,netflix-api",Redesigning the Netflix API,"Feb 8, 2011",4 min read,115,
https://netflixtechblog.com/localization-technologies-at-netflix-d033e7b13cf,"internationalization,localization",Localization Technologies at Netflix,"Jun 4, 2015",7 min read,734,
https://netflixtechblog.com/evolution-of-open-source-at-netflix-d05c1c788429,"open-source,software-development",Evolution of Open Source at Netflix,"Oct 28, 2015",4 min read,53,
https://netflixtechblog.com/upcoming-changes-to-the-open-api-program-b422dab191ca,"api,netflix",Upcoming Changes to the Open API Program,"Jun 17, 2011",1 min read,0,
https://netflixtechblog.com/making-the-netflix-api-more-resilient-a8ec62159c2d,"api,netflix-api",Making the Netflix API More Resilient,"Dec 8, 2011",7 min read,1203,
https://netflixtechblog.com/html5-video-playback-ui-62cfdd9b5d19,"html5,videos",HTML5 Video Playback UI,"Oct 21, 2013",6 min read,5,
https://netflixtechblog.com/extracting-image-metadata-at-scale-c89c60a2b9d2,"computer-vision,content-metadata",Extracting image metadata at scale,"Mar 21, 2016",5 min read,724,
https://netflixtechblog.com/announcing-priam-4165565c7b07,"cassandra,priam",Announcing Priam,"Feb 21, 2012",7 min read,24,
https://netflixtechblog.com/preparing-the-netflix-api-for-deployment-786d8f58090d,"api,continuous-delivery",Preparing the Netflix API for Deployment,"Nov 18, 2013",8 min read,226,
https://netflixtechblog.com/reinforcement-learning-for-budget-constrained-recommendations-6cbc5263a32a,"recommendation-system,reinforcement-learning",Reinforcement Learning for Budget Constrained Recommendations,"Aug 15, 2022",12 min read,425,
https://netflixtechblog.com/netflixbugbounty-ae3bf4489def,"netflixsecurity,security",Launching the Netflix Public Bug Bounty Program,"Mar 21, 2018",3 min read,565,
https://netflixtechblog.com/scaling-revenue-growth-tooling-87ff969d4241,"stakeholder-engagement,tooling",Scaling Revenue & Growth Tooling,"Mar 22, 2021",6 min read,628,
https://netflixtechblog.com/building-and-scaling-data-lineage-at-netflix-to-improve-data-infrastructure-reliability-and-1a52526a7977,big-data,"Building and Scaling Data Lineage at Netflix to Improve Data Infrastructure Reliability, and Efficiency","Mar 25, 2019",8 min read,1152,
https://netflixtechblog.com/netflix%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8B%E6%97%A5%E6%9C%AC%E8%AA%9E%E5%AD%97%E5%B9%95%E3%81%AE%E5%B0%8E%E5%85%A5-b8c8c4fa299e,ttml2,Netflixにおける日本語字幕の導入,"May 13, 2018",36 min read,683,
https://netflixtechblog.com/extracting-contextual-information-from-video-assets-ee9da25b6008,text-recognition,Extracting contextual information from video assets,"Apr 6, 2015",3 min read,67,
https://netflixtechblog.com/netflix-public-bug-bounty-1-year-later-8f075b49d1cb,security,"Netflix Public Bug Bounty, 1 year later","Mar 21, 2019",3 min read,242,
https://netflixtechblog.com/empowering-the-visual-effects-community-with-the-netfx-platform-35fdf604909c,visual-effects,Empowering the Visual Effects Community with the NetFX Platform,"Jul 17, 2020",2 min read,171,
